assessment_id,nome_cientifico,ano_publicacao,data_avaliacao,categoria_risco_codigo,e_avaliacao_atual,possivelmente_extinta,criterio,escopo
38858309,Sterna dougallii,2012,2012-05-01,LC,False,False,,Global
85093166,Sterna dougallii,2012,2012-05-01,LC,False,False,,Global
35577520,Sterna dougallii,2009,2009-05-01,LC,False,False,,Global
35578856,Sterna dougallii,2008,2008-05-01,LC,False,False,,Global
35581836,Sterna dougallii,2004,2004-05-01,LC,False,False,,Global
35584452,Sterna dougallii,2000,2000-05-01,LR/lc,False,False,,Global
35587055,Sterna dougallii,1994,1994-05-01,LR/lc,False,False,,Global
35590028,Sterna dougallii,1988,1988-05-01,NT,False,False,,Global
263799613,Stigmatura napensis napensis,2024,2024-06-12,LC,True,False,,Global
112284739,Stigmatura napensis napensis,2017,2016-10-01,LC,False,False,,Global
93728340,Stigmatura napensis napensis,2016,2016-10-01,LC,False,False,,Global
17936805,Callithrix flaviceps,2020,2019-07-15,CR,False,False,A2ace,Global
191700879,Callithrix flaviceps,2021,2019-07-15,CR,True,False,A2ace,Global
9951402,Callithrix flaviceps,2008,2008-06-30,EN,False,False,C2a(i),Global
9951625,Callithrix flaviceps,2003,2003-04-30,EN,False,False,C2a(i),Global
9951352,Callithrix flaviceps,2000,2000-06-30,EN,False,False,"B1+2abcde, C2a",Global
9951377,Callithrix flaviceps,1996,1996-08-01,EN,False,False,"B1+2abcde, C2a",Global
9951745,Callithrix flaviceps,1994,1994-01-01,E,False,False,,Global
9951694,Callithrix flaviceps,1990,1990-01-01,E,False,False,,Global
9951677,Callithrix flaviceps,1988,1988-01-01,E,False,False,,Global
9951728,Callithrix flaviceps,1986,1986-01-01,E,False,False,,Global
9951711,Callithrix flaviceps,1982,1982-01-01,E,False,False,,Global
161684709,Apostolepis thalesdelemai,2021,2019-11-07,LC,True,False,,Global
129471526,Mussismilia harttii,2022,2021-07-26,EN,True,False,A2bc,Global
3787489,Mussismilia harttii,2008,2008-01-01,DD,False,False,,Global
21215181,Bombus bellicosus,2016,2013-01-15,DD,True,False,,Global
1821619,Hasemania melanura,2022,2018-11-07,CR,True,True,D,Global
123740227,Phalotris lativittatus,2019,2012-12-31,NT,True,False,B2ab(iii),Global
1821059,Jenynsia sanctaecatarinae,2022,2018-11-07,EN,True,False,B1ab(iii),Global
134884822,Heterodactylus septentrionalis,2021,2014-08-04,EN,True,False,B1ab(iii),Global
70615028,Sapajus robustus,2019,2015-01-26,EN,False,False,A2cd+4cd,Global
192592444,Sapajus robustus,2021,2015-01-26,EN,True,False,A2cd+4cd,Global
70614762,Sapajus robustus,2015,2008-07-01,EN,False,False,A2c,Global
10735421,Sapajus robustus,2008,2008-06-30,EN,False,False,A2c,Global
10735613,Sapajus robustus,2003,2003-04-30,VU,False,False,"B2ab(i,ii,iii,iv,v); C2a(i)",Global
10735663,Sapajus robustus,2000,2000-01-01,VU,False,False,,Global
10735377,Sapajus robustus,1996,1996-08-01,VU,False,False,B1+2c,Global
10735684,Sapajus robustus,1996,1996-01-01,VU,False,False,,Global
10735400,Sapajus robustus,1994,1994-01-01,V,False,False,,Global
3403438,Megalobulimus parafragilior,1996,1996-08-01,EN,True,False,D,Global
2995765,Mustelus fasciatus,2020,2019-07-01,CR,True,False,A2bd,Global
10908329,Mustelus fasciatus,2004,2004-04-30,CR,False,False,A2abd+3bd+4abd,Global
152638280,Clytoctantes atrogularis,2023,2023-06-18,NT,True,False,C1+2a(ii),Global
110785170,Clytoctantes atrogularis,2017,2016-10-01,VU,False,False,C2a(ii),Global
93826158,Clytoctantes atrogularis,2016,2016-10-01,VU,False,False,C2a(ii),Global
38309940,Clytoctantes atrogularis,2012,2012-05-01,VU,False,False,C2a(ii),Global
26091790,Clytoctantes atrogularis,2008,2008-05-01,VU,False,False,C2a(ii),Global
26092635,Clytoctantes atrogularis,2004,2004-05-01,CR,False,False,"B1ab(i,ii,iii,v);C2a(ii);D",Global
26093182,Clytoctantes atrogularis,2000,2000-05-01,CR,False,False,"B1ab(i,ii,iii,v);C2b",Global
26093877,Clytoctantes atrogularis,1996,1996-05-01,DD,False,False,,Global
26094388,Clytoctantes atrogularis,1994,1994-05-01,DD,False,False,,Global
26094921,Clytoctantes atrogularis,1988,1988-05-01,LR/lc,False,False,,Global
70613454,Sapajus libidinosus,2019,2015-01-26,NT,False,False,A2acd,Global
192593226,Sapajus libidinosus,2021,2015-01-26,NT,True,False,A2acd,Global
70613080,Sapajus libidinosus,2015,2008-07-01,LC,False,False,,Global
4278264,Sapajus libidinosus,2008,2008-06-30,LC,False,False,,Global
118456478,Pionus reichenowi,2017,2017-10-01,VU,False,False,C2a(i),Global
176949676,Pionus reichenowi,2020,2017-10-01,VU,True,False,C2a(i),Global
95153804,Pionus reichenowi,2016,2016-10-01,LC,False,False,,Global
45429901,Pionus reichenowi,2014,2014-07-24,LC,False,False,,Global
141105034,Sternarchorhynchus caboclo,2021,2018-11-07,VU,True,False,D2,Global
2954286,Carcharhinus galapagensis,2019,2018-12-07,LC,True,False,,Global
10550977,Carcharhinus galapagensis,2003,2003-04-30,NT,False,False,,Global
172881351,Augastes lumachella,2020,2020-10-06,NT,True,False,"B2ab(i,ii,iii,iv)",Global
155856591,Augastes lumachella,2019,2019-08-02,NT,False,False,"B2ab(ii,iii)",Global
93182122,Augastes lumachella,2016,2016-10-01,NT,False,False,B1b(i),Global
37916446,Augastes lumachella,2012,2012-05-01,NT,False,False,"B1ab(i,ii,iii,v)",Global
24253208,Augastes lumachella,2008,2008-05-01,NT,False,False,"B1ab(i,ii,iii,v)",Global
24253836,Augastes lumachella,2004,2004-05-01,NT,False,False,"B1ab(i,ii,iii,v)",Global
24254328,Augastes lumachella,2000,2000-05-01,LR/nt,False,False,,Global
24254780,Augastes lumachella,1994,1994-05-01,LR/nt,False,False,,Global
24255445,Augastes lumachella,1988,1988-05-01,NT,False,False,,Global
154323396,Leposternon octostegum,2021,2014-08-22,EN,True,False,B1ab(iii),Global
136891399,Hypsolebias guanambi,2022,2018-11-07,VU,True,False,D2,Global
264300003,Tangara velia signata,2024,2024-06-12,LC,True,False,,Global
119558614,Tangara velia signata,2017,2016-10-01,LC,False,False,,Global
95033298,Tangara velia signata,2016,2016-10-01,LC,False,False,,Global
36073939,Tangara velia signata,2008,2008-05-01,NR,False,False,,Global
36074400,Tangara velia signata,2007,2007-05-01,NR,False,False,,Global
36074727,Tangara velia signata,2004,2004-05-01,LC,False,False,,Global
36075103,Tangara velia signata,2000,2000-05-01,LR/lc,False,False,,Global
36075422,Tangara velia signata,1994,1994-05-01,NR,False,False,,Global
36075954,Tangara velia signata,1988,1988-05-01,NR,False,False,,Global
132641187,Diomedea epomophora,2018,2018-08-07,VU,True,False,D2,Global
110677782,Diomedea epomophora,2017,2016-10-01,VU,False,False,D2,Global
93677961,Diomedea epomophora,2016,2016-10-01,VU,False,False,D2,Global
38945725,Diomedea epomophora,2012,2012-05-01,VU,False,False,D2,Global
27219358,Diomedea epomophora,2010,2010-05-01,VU,False,False,D2,Global
27220701,Diomedea epomophora,2008,2008-05-01,VU,False,False,D2,Global
27222300,Diomedea epomophora,2007,2007-05-01,VU,False,False,D2,Global
27223733,Diomedea epomophora,2005,2005-05-01,VU,False,False,D2,Global
27225096,Diomedea epomophora,2004,2004-05-01,VU,False,False,D2,Global
27226899,Diomedea epomophora,2003,2003-05-01,VU,False,False,D2,Global
27228163,Diomedea epomophora,2000,2000-05-01,VU,False,False,,Global
27229410,Diomedea epomophora,1994,1994-05-01,NR,False,False,,Global
27230421,Diomedea epomophora,1988,1988-05-01,NR,False,False,,Global
246476658,Laniisoma elegans,2025,2025-05-19,LC,True,False,,Global
119431453,Laniisoma elegans,2017,2016-10-01,NT,False,False,A2c+3c+4c,Global
95037823,Laniisoma elegans,2016,2016-10-01,NT,False,False,A2c+3c+4c,Global
29669531,Laniisoma elegans,2008,2008-05-01,NR,False,False,,Global
29669755,Laniisoma elegans,2006,2006-05-01,NR,False,False,,Global
29670257,Laniisoma elegans,2004,2004-05-01,NT,False,False,A2c+3c,Global
29670812,Laniisoma elegans,2000,2000-05-01,VU,False,False,"A1c+2c;B1ab(i,ii,iii,iv,v);C1+2a(i)",Global
29671513,Laniisoma elegans,1994,1994-05-01,VU,False,False,,Global
29671825,Laniisoma elegans,1988,1988-05-01,NR,False,False,,Global
199390872,Xiphorhynchus atlanticus,2021,2021-06-29,VU,True,False,C2a(i),Global
112318307,Xiphorhynchus atlanticus,2017,2016-10-01,LC,False,False,,Global
104050355,Xiphorhynchus atlanticus,2016,2016-10-01,LC,False,False,,Global
1814927,Phalloptychus eigenmanni,2022,2018-11-07,CR,True,False,"B2ab(ii,iii,iv,v)",Global
132559155,Thalasseus maximus,2018,2018-08-07,LC,True,False,,Global
93456904,Thalasseus maximus,2016,2016-10-01,LC,False,False,,Global
38847740,Thalasseus maximus,2012,2012-05-01,LC,False,False,,Global
35502310,Thalasseus maximus,2009,2009-05-01,LC,False,False,,Global
35503369,Thalasseus maximus,2008,2008-05-01,LC,False,False,,Global
35505538,Thalasseus maximus,2004,2004-05-01,LC,False,False,,Global
35507687,Thalasseus maximus,2000,2000-05-01,LR/lc,False,False,,Global
35509772,Thalasseus maximus,1994,1994-05-01,LR/lc,False,False,,Global
35510772,Thalasseus maximus,1988,1988-05-01,LR/lc,False,False,,Global
46957794,Epinephelus itajara,2018,2016-11-20,VU,False,False,A2bcd,Global
145206345,Epinephelus itajara,2018,2016-11-20,VU,True,False,A2bcd,Global
70323667,Epinephelus itajara,2015,2014-01-09,EN,True,False,A2bd,Gulf of Mexico
8961414,Epinephelus itajara,2011,2011-03-31,CR,False,False,A2d,Global
22154379,Mazama nana,2015,2015-06-01,VU,True,False,A3cde,Global
9506530,Mazama nana,2008,2008-06-30,DD,False,False,,Global
9506749,Mazama nana,2000,2000-01-01,DD,False,False,,Global
9506510,Mazama nana,1996,1996-08-01,LR/lc,False,False,,Global
261552880,Odontanthias cauoh,2025,2024-07-02,DD,True,False,,Global
172217430,Crossodactylus dantei,2023,2021-04-09,CR,True,False,B1ab(iii)+2ab(iii),Global
11466595,Crossodactylus dantei,2004,2004-04-30,DD,False,False,,Global
141105587,Sternarchorhynchus inpai,2022,2018-11-07,VU,True,False,D2,Global
233710286,Arraia nelmae,2023,2022-04-29,CR,True,False,B1ab(iii),Global
206547044,Leontopithecus caissara,2021,2021-08-14,EN,True,False,"B1ab(iii,iv,v)+2ab(iii,iv,v); C2a(i)",Global
17934846,Leontopithecus caissara,2020,2015-01-26,CR,False,False,C2a(i),Global
192327024,Leontopithecus caissara,2021,2015-01-26,CR,False,False,C2a(i),Global
3289886,Leontopithecus caissara,2008,2008-06-30,CR,False,False,C1,Global
3290072,Leontopithecus caissara,2003,2003-04-30,CR,False,False,C2a(i),Global
3289857,Leontopithecus caissara,2000,2000-06-30,CR,False,False,"B1+2abcde, C2a, D",Global
3289836,Leontopithecus caissara,1996,1996-08-01,CR,False,False,"B1+2abcde, C2a, D",Global
3290141,Leontopithecus caissara,1994,1994-01-01,E,False,False,,Global
3290124,Leontopithecus caissara,1990,1990-01-01,E,False,False,,Global
135332953,Stenocercus quinarius,2019,2014-08-04,LC,True,False,,Global
1820294,Hypsolebias magnificus,2022,2018-11-07,EN,True,False,"B2ab(i,ii,iii,iv,v)",Global
118954406,Amazona vinacea,2017,2017-10-01,EN,True,False,C2a(i),Global
93109194,Amazona vinacea,2016,2016-10-01,EN,False,False,C2a(i),Global
48050817,Amazona vinacea,2013,2013-11-01,EN,False,False,C2a(i),Global
37952834,Amazona vinacea,2012,2012-05-01,EN,False,False,C2a(i),Global
23307602,Amazona vinacea,2009,2009-05-01,EN,False,False,C2a(i),Global
23299311,Amazona vinacea,2008,2008-05-01,VU,False,False,A2cd+3cd;C2a(i),Global
23300329,Amazona vinacea,2004,2004-05-01,VU,False,False,A2cd+3cd;C2a(i),Global
23301203,Amazona vinacea,2000,2000-05-01,EN,False,False,C2a(i),Global
23302014,Amazona vinacea,1996,1996-05-01,EN,False,False,,Global
23302504,Amazona vinacea,1994,1994-05-01,EN,False,False,,Global
23303265,Amazona vinacea,1988,1988-05-01,T,False,False,,Global
215960894,Scytalopus diamantinensis,2022,2022-04-06,EN,True,False,"B1ab(ii,iii)",Global
95127238,Scytalopus diamantinensis,2016,2016-10-01,EN,False,False,"B2ab(ii,iii)",Global
38111764,Scytalopus diamantinensis,2012,2012-05-01,NT,False,False,B1ab(iii),Global
35077886,Scytalopus diamantinensis,2011,2011-05-01,NT,False,False,B1ab(iii),Global
35078670,Scytalopus diamantinensis,2008,2008-05-01,NR,False,False,,Global
35079037,Scytalopus diamantinensis,2004,2004-05-01,NR,False,False,,Global
35079708,Scytalopus diamantinensis,2000,2000-05-01,NR,False,False,,Global
35080220,Scytalopus diamantinensis,1994,1994-05-01,NR,False,False,,Global
35080694,Scytalopus diamantinensis,1988,1988-05-01,NR,False,False,,Global
86256069,Anomaloglossus apiau,2022,2021-04-13,NT,True,False,B1ab(iii),Global
1823179,Ophthalmolebias perpendicularis,2022,2018-11-07,CR,True,True,"B2ab(i,ii,iii,iv,v)",Global
211665605,Millepora laboreli,2022,2021-06-07,DD,True,False,,Global
83157651,Caretta caretta,2015,2015-08-23,VU,False,False,A2b,Global
119333622,Caretta caretta,2017,2015-08-23,VU,True,False,A2b,Global
10159448,Caretta caretta,1996,1996-08-01,EN,False,False,A1abd,Global
10159414,Caretta caretta,1994,1994-01-01,V,False,False,,Global
10159873,Caretta caretta,1990,1990-01-01,V,False,False,,Global
10159890,Caretta caretta,1988,1988-01-01,V,False,False,,Global
10159431,Caretta caretta,1986,1986-01-01,V,False,False,,Global
10159907,Caretta caretta,1982,1982-01-01,V,False,False,,Global
222659847,Thalurania watertonii,2023,2022-10-17,EN,True,False,C2a(i),Global
119410693,Thalurania watertonii,2017,2016-10-01,EN,False,False,"B2ab(ii,iii,v); C2a(i)",Global
93150048,Thalurania watertonii,2016,2016-10-01,EN,False,False,"B2ab(ii,iii,v); C2a(i)",Global
84462116,Thalurania watertonii,2015,2015-10-01,EN,False,False,"B2ab(ii,iii,v); C2a(i)",Global
38157346,Thalurania watertonii,2012,2012-05-01,NT,False,False,"B1ab(i,ii,iii,iv,v)",Global
36250777,Thalurania watertonii,2008,2008-05-01,NT,False,False,"B1ab(i,ii,iii,iv,v)",Global
36251753,Thalurania watertonii,2004,2004-05-01,NT,False,False,"B1ab(i,ii,iii,iv,v)",Global
36252121,Thalurania watertonii,2000,2000-05-01,LR/lc,False,False,,Global
36252939,Thalurania watertonii,1994,1994-05-01,LR/lc,False,False,,Global
36253573,Thalurania watertonii,1988,1988-05-01,LR/lc,False,False,,Global
1820489,Garcialebias arachan,2024,2020-12-10,VU,True,False,B1ab(iii),Global
2908817,Carcharhinus brevipinna,2020,2020-02-11,VU,True,False,A2bd,Global
10182758,Carcharhinus brevipinna,2009,2005-10-01,NT,False,False,,Global
10183422,Carcharhinus brevipinna,2000,2000-06-30,LR/nt,False,False,,Global
3094594,Carcharhinus porosus,2020,2019-06-21,CR,True,False,A2d,Global
2998129,Urotrygon microphthalmum,2020,2019-07-01,CR,True,False,A2d,Global
10913375,Urotrygon microphthalmum,2004,2004-04-30,LC,False,False,,Global
141105730,Sternarchorhynchus villasboasi,2022,2018-11-07,VU,True,False,D2,Global
1817534,Kryptolebias gracilis,2022,2018-11-07,CR,True,False,"B1ab(i,ii,iii,iv)+2ab(i,ii,iii,iv)",Global
1824409,Atlantirivulus nudiventris,2022,2018-11-07,CR,True,False,B2ab(iii),Global
1823584,Nematolebias papilliferus,2022,2018-11-07,CR,True,False,"B2ab(i,ii,iii,iv)",Global
264016680,Odontophorus capueira plumbeicollis,2024,2024-06-12,LC,True,False,,Global
92822247,Odontophorus capueira plumbeicollis,2016,2016-10-01,LC,False,False,,Global
40095621,Odontophorus capueira plumbeicollis,2012,2012-05-01,LC,False,False,,Global
31904133,Odontophorus capueira plumbeicollis,2009,2009-05-01,LC,False,False,,Global
31904753,Odontophorus capueira plumbeicollis,2008,2008-05-01,LC,False,False,,Global
31905325,Odontophorus capueira plumbeicollis,2004,2004-05-01,LC,False,False,,Global
31905658,Odontophorus capueira plumbeicollis,2000,2000-05-01,LR/lc,False,False,,Global
31906183,Odontophorus capueira plumbeicollis,1994,1994-05-01,LR/lc,False,False,,Global
31906498,Odontophorus capueira plumbeicollis,1988,1988-05-01,LR/lc,False,False,,Global
17972422,Callicebus coimbrai,2020,2015-01-26,EN,True,False,"B2ab(ii,iii,iv,v); C2a(i,ii)",Global
10297332,Callicebus coimbrai,2008,2008-06-30,EN,False,False,"B1ab(ii,iii); C2a(i)",Global
10297503,Callicebus coimbrai,2003,2003-04-30,CR,False,False,"B1ab(i,ii,iii); C2a(i); D",Global
10297305,Callicebus coimbrai,2000,2000-06-30,CR,False,False,"B1+2c, C2a",Global
131361562,Scytalopus novacapitalis,2018,2018-08-07,EN,True,False,B2ab(iii),Global
93927092,Scytalopus novacapitalis,2016,2016-10-01,NT,False,False,A2c+3c+4c,Global
38115705,Scytalopus novacapitalis,2012,2012-05-01,NT,False,False,A2c+3c+4c,Global
35046138,Scytalopus novacapitalis,2008,2008-05-01,NT,False,False,A2c+3c+4c,Global
35046642,Scytalopus novacapitalis,2004,2004-05-01,NT,False,False,"A2c+3c;B1ab(i,ii,iii,iv,v)",Global
35047245,Scytalopus novacapitalis,2000,2000-05-01,LR/nt,False,False,,Global
35047863,Scytalopus novacapitalis,1996,1996-05-01,VU,False,False,,Global
35048447,Scytalopus novacapitalis,1994,1994-05-01,VU,False,False,,Global
35048731,Scytalopus novacapitalis,1988,1988-05-01,T,False,False,,Global
123739024,Apostolepis striata,2020,2012-12-31,CR,True,False,B1ab(iii),Global
123740592,Echinanthera cephalomaculata,2020,2012-12-31,CR,True,False,B1ab(iii),Global
197316167,Neomorphus geoffroyi amazonicus,2021,2021-02-23,VU,True,False,A3c+4c,Global
95189833,Neomorphus geoffroyi amazonicus,2016,2016-10-01,VU,False,False,A4cd,Global
84683671,Neomorphus geoffroyi amazonicus,2015,2014-07-26,VU,False,False,A4cd,Global
62144686,Neomorphus geoffroyi amazonicus,2014,2014-07-24,VU,False,False,A4cd,Global
131549743,Hemitriccus mirandae,2018,2018-08-13,VU,True,False,"B2ab(i,ii,iii,v)",Global
110730132,Hemitriccus mirandae,2017,2016-10-01,VU,False,False,"A2c+3c+4c;B1ab(i,ii,iii,v)",Global
93710000,Hemitriccus mirandae,2016,2016-10-01,VU,False,False,"A2c+3c+4c;B1ab(i,ii,iii,v)",Global
38062079,Hemitriccus mirandae,2012,2012-05-01,VU,False,False,"A2c+3c+4c;B1ab(i,ii,iii,v)",Global
29052910,Hemitriccus mirandae,2008,2008-05-01,VU,False,False,"A2c+3c+4c;B1ab(i,ii,iii,v)",Global
29053837,Hemitriccus mirandae,2004,2004-05-01,VU,False,False,"A2c+3c;B1ab(i,ii,iii,v)",Global
29054406,Hemitriccus mirandae,2000,2000-05-01,VU,False,False,"A1c+2c;B1ab(i,ii,iii,v);C1",Global
29055012,Hemitriccus mirandae,1996,1996-05-01,VU,False,False,,Global
29055512,Hemitriccus mirandae,1994,1994-05-01,VU,False,False,,Global
29056002,Hemitriccus mirandae,1988,1988-05-01,LR/lc,False,False,,Global
223485774,Iodopleura pipra leucopygia,2023,2022-11-08,EN,True,False,C2a(i),Global
93798415,Iodopleura pipra leucopygia,2016,2016-10-01,EN,False,False,C2a(i),Global
37958114,Iodopleura pipra leucopygia,2012,2012-05-01,NT,False,False,A2c+3c+4c,Global
29468009,Iodopleura pipra leucopygia,2008,2008-05-01,NT,False,False,A2c+3c+4c,Global
29468769,Iodopleura pipra leucopygia,2004,2004-05-01,NT,False,False,A2c+3c,Global
29469357,Iodopleura pipra leucopygia,2000,2000-05-01,EN,False,False,"B1ab(i,ii,iii,iv,v)",Global
29470063,Iodopleura pipra leucopygia,1996,1996-05-01,VU,False,False,,Global
29470544,Iodopleura pipra leucopygia,1994,1994-05-01,VU,False,False,,Global
29471179,Iodopleura pipra leucopygia,1988,1988-05-01,T,False,False,,Global
176030480,Anodorhynchus leari,2020,2019-01-08,EN,True,False,B2ab(iii),Global
141364064,Anodorhynchus leari,2019,2019-01-08,EN,False,False,B2ab(iii),Global
119259023,Anodorhynchus leari,2017,2016-10-01,EN,False,False,B1ab(iii),Global
93077801,Anodorhynchus leari,2016,2016-10-01,EN,False,False,B1ab(iii),Global
48042913,Anodorhynchus leari,2013,2013-11-01,EN,False,False,B1ab(iii),Global
37862640,Anodorhynchus leari,2012,2012-05-01,EN,False,False,B1ab(iii),Global
23566333,Anodorhynchus leari,2009,2009-05-01,EN,False,False,B1ab(iii),Global
23567237,Anodorhynchus leari,2008,2008-05-01,CR,False,False,C2a(ii),Global
23568353,Anodorhynchus leari,2004,2004-05-01,CR,False,False,C2a(ii),Global
23555217,Anodorhynchus leari,2000,2000-05-01,CR,False,False,C2b,Global
23556275,Anodorhynchus leari,1996,1996-05-01,CR,False,False,,Global
23557159,Anodorhynchus leari,1994,1994-05-01,CR,False,False,,Global
23557539,Anodorhynchus leari,1988,1988-05-01,T,False,False,,Global
152533062,Sclerurus cearensis,2019,2019-06-10,VU,True,False,"B2ab(ii,iii)",Global
104038173,Sclerurus cearensis,2016,2016-10-01,VU,False,False,"B2ab(ii,iii)",Global
123740793,Bothrops muriciensis,2021,2012-12-31,CR,True,False,"B1ab(iii,v)",Global
